Unnamed: 0,Time,Lat,Lon,Street,Visibility(km),Wind_Speed(km/h),Precipitation(mm),Astronomical_Twilight,road_closure,Date
20496,13:00:00,40.85024,-73.94506,George Washington Bridge,3.22,14.48,1.27,Day,False,2020-02-10
20497,13:30:00,40.79941,-73.92916,FDR Drive,6.44,8.05,1.78,Day,True,2020-02-10
20498,16:30:00,40.85024,-73.94506,George Washington Bridge,8.05,12.87,0.76,Day,True,2020-02-10
20499,21:30:00,40.85024,-73.94506,George Washington Bridge,6.44,8.05,0.51,Night,False,2020-02-10
20500,06:00:00,40.8196,-73.93431,Harlem River Drive North,4.83,4.83,0.25,Day,True,2020-02-11
20501,06:00:00,40.81421,-73.93444000000002,Harlem River Drive South,4.83,4.83,0.25,Day,False,2020-02-11
20502,06:00:00,40.81421,-73.93444000000002,Harlem River Drive South,4.83,4.83,0.25,Day,False,2020-02-11
20503,13:30:00,40.85024,-73.94506,George Washington Bridge,9.66,4.83,0.51,Day,True,2020-02-11
20504,16:00:00,40.79821,-73.92276,Robert F Kennedy Bridge,16.09,0.0,0.0,Day,True,2020-02-11
20505,21:30:00,40.85024,-73.94506,George Washington Bridge,16.09,12.87,0.0,Night,False,2020-02-11
20506,06:00:00,40.80941,-73.93484000000002,Harlem River Drive North,16.09,9.66,0.0,Day,False,2020-02-12
20507,13:30:00,40.85024,-73.94506,George Washington Bridge,16.09,12.87,0.0,Day,False,2020-02-12
20508,13:30:00,40.85024,-73.94506,George Washington Bridge,16.09,12.87,0.0,Day,False,2020-02-12
20509,16:30:00,40.85024,-73.94506,George Washington Bridge,16.09,8.05,0.0,Day,False,2020-02-12
20510,17:00:00,40.79821,-73.92276,Robert F Kennedy Bridge,16.09,4.83,0.0,Day,False,2020-02-12
20511,21:00:00,40.85024,-73.94506,George Washington Bridge,16.09,8.05,0.25,Night,False,2020-02-12
20512,05:30:00,40.8013,-73.9299,Robert F Kennedy Bridge,4.83,8.05,0.25,Day,False,2020-02-13
20513,07:00:00,40.78657000000001,-73.92938000000002,Robert F Kennedy Bridge East,8.05,8.05,0.25,Day,True,2020-02-13
20514,12:30:00,40.8453,-73.928,Alexander Hamilton Bridge East,1.61,12.87,0.25,Day,True,2020-02-13
20515,13:00:00,40.85024,-73.94506,George Washington Bridge,4.83,11.27,2.29,Day,False,2020-02-13
20516,15:00:00,40.79821,-73.92276,Robert F Kennedy Bridge,9.66,0.0,0.25,Day,True,2020-02-13
20517,16:30:00,40.79821,-73.92276,Robert F Kennedy Bridge,16.09,9.66,0.0,Day,True,2020-02-13
20518,21:30:00,40.85024,-73.94506,George Washington Bridge,16.09,12.87,0.0,Night,True,2020-02-13
20519,05:00:00,40.85024,-73.94506,George Washington Bridge,16.09,11.27,0.0,Night,False,2020-02-14
20520,05:00:00,40.85024,-73.94506,George Washington Bridge,16.09,11.27,0.0,Night,False,2020-02-14
20521,07:30:00,40.78657000000001,-73.92938000000002,Robert F Kennedy Bridge East,16.09,12.87,0.0,Day,True,2020-02-14
20522,09:30:00,40.78657000000001,-73.92938000000002,Robert F Kennedy Bridge East,16.09,19.31,0.0,Day,False,2020-02-14
20523,10:00:00,40.85024,-73.94506,George Washington Bridge,16.09,11.27,0.0,Day,False,2020-02-14
20524,12:00:00,40.85024,-73.94506,George Washington Bridge,16.09,14.48,0.0,Day,True,2020-02-14
20525,16:30:00,40.78657000000001,-73.92938000000002,Robert F Kennedy Bridge East,16.09,11.27,0.0,Day,False,2020-02-14
20526,22:30:00,40.85024,-73.94506,George Washington Bridge,16.09,12.87,0.0,Night,False,2020-02-14
20527,09:30:00,40.85024,-73.94506,George Washington Bridge,16.09,4.83,0.0,Day,False,2020-02-15
20528,09:30:00,40.85024,-73.94506,George Washington Bridge,16.09,4.83,0.0,Day,False,2020-02-15
20529,17:30:00,40.85024,-73.94506,George Washington Bridge,16.09,11.27,0.0,Day,True,2020-02-15
20530,17:30:00,40.85024,-73.94506,George Washington Bridge,16.09,11.27,0.0,Day,True,2020-02-15
20531,23:00:00,40.85024,-73.94506,George Washington Bridge,16.09,9.66,0.0,Night,False,2020-02-15
20532,07:30:00,40.80692,-73.93556, E 129th Street,16.09,8.05,0.0,Day,True,2020-02-17
20533,08:00:00,40.80692,-73.93556, E 129th Street,16.09,8.05,0.0,Day,False,2020-02-17
20534,13:00:00,40.7808,-73.94399,FDR Drive,16.09,4.83,0.0,Day,False,2020-02-17
20535,13:30:00,40.81421,-73.93444000000002,Harlem River Drive South,16.09,4.83,0.0,Day,False,2020-02-17
20536,13:00:00,40.7808,-73.94399,FDR Drive,16.09,4.83,0.0,Day,True,2020-02-17
20537,12:30:00,40.85024,-73.94506,George Washington Bridge,16.09,11.27,0.0,Day,True,2020-02-18
20538,12:30:00,40.85024,-73.94506,George Washington Bridge,16.09,11.27,0.0,Day,False,2020-02-18
20539,07:30:00,40.85043,-73.94604,George Washington Bridge,16.09,,0.0,Day,False,2020-02-19
20540,23:30:00,40.74814,-73.96808,FDR Drive,11.27,8.05,0.0,Night,False,2020-02-25
20541,12:00:00,40.84773,-73.93548,5th Avenue,16.09,22.53,0.0,Day,True,2020-02-28
20542,12:30:00,40.70409,-74.01655,FDR Drive,16.09,0.0,0.0,Day,False,2020-01-02
20543,08:00:00,40.84882,-73.92747,Harlem River Drive South,16.09,20.92,0.0,Day,False,2020-01-06
20544,09:00:00,40.71068,-74.00272,Brooklyn Bridge Walkway,16.09,14.48,0.0,Day,True,2020-01-06
20545,19:30:00,40.847631,-73.934591,5th Avenue,16.09,12.87,0.0,Night,True,2020-01-06
20546,23:00:00,40.78719,-73.98323,Henry Hudson Parkway,16.09,0.0,0.0,Night,False,2020-01-06
20547,00:30:00,40.80562000000001,-73.95821, W 116th Street,16.09,12.87,0.0,Night,True,2019-12-27
20548,00:30:00,40.80442,-73.95538, W 116th Street,16.09,12.87,0.0,Night,False,2019-12-27
20549,03:30:00,40.84358,-73.93419, Amsterdam Avenue,16.09,4.83,0.0,Night,False,2019-12-29
20550,14:00:00,40.71524,-73.97783000000003,Williamsburg Bridge East,14.48,8.05,0.0,Day,True,2019-12-29
20551,21:00:00,40.80511,-73.93916, Park Avenue,16.09,12.87,0.0,Night,False,2019-12-31
20552,21:00:00,40.80574,-73.94063, Madison Avenue,16.09,12.87,0.0,Night,False,2019-12-31
20553,10:00:00,40.785,-73.94091,FDR Drive,16.09,16.09,0.0,Day,True,2019-12-03
20554,14:00:00,40.85002,-73.94399,George Washington Bridge,16.09,19.31,0.0,Day,False,2019-12-05
20555,00:30:00,40.7395,-73.98476, Lexington Avenue,16.09,0.0,0.0,Night,True,2019-12-08
20556,00:30:00,40.7402,-73.9864, E 23rd Street,16.09,0.0,0.0,Night,True,2019-12-08
20557,04:00:00,40.78325,-73.94474,1st Avenue,16.09,0.0,0.0,Night,True,2019-12-08
20558,04:00:00,40.78425,-73.94709, E 96th Street,16.09,0.0,0.0,Night,True,2019-12-08
20559,21:00:00,40.81609,-73.96358000000002,Henry Hudson Parkway,16.09,22.53,0.0,Night,False,2019-12-11
20560,18:30:00,40.76095,-73.9564,FDR Drive,16.09,11.27,0.0,Night,False,2019-12-12
20561,21:30:00,40.71524,-73.97631,FDR Drive,1.61,16.09,3.05,Night,False,2019-12-13
20562,05:30:00,40.81113,-73.96683,Henry Hudson Parkway,16.09,22.53,0.0,Day,True,2019-12-15
20563,06:30:00,40.80245,-73.9303,FDR Drive,16.09,14.48,0.0,Day,False,2019-12-15
20564,12:30:00,40.80245,-73.9303,FDR Drive,16.09,20.92,0.0,Day,True,2019-12-15
20565,16:00:00,40.74561,-73.9704,FDR Drive,16.09,8.05,0.0,Day,False,2019-12-17
20566,05:00:00,40.7528,-73.96412,FDR Drive,16.09,11.27,0.0,Night,False,2019-12-18
20567,07:30:00,40.85002,-73.94399,George Washington Bridge,16.09,14.48,0.0,Day,True,2019-12-18
20568,08:00:00,40.71068,-74.00272,Brooklyn Bridge Walkway,16.09,14.48,0.0,Day,False,2019-12-18
20569,08:00:00,40.82099,-73.9345,Harlem River Drive South,16.09,12.87,0.0,Day,True,2019-12-19
20570,09:30:00,40.75895,-73.99948, 11th Avenue,16.09,11.27,0.0,Day,True,2019-12-19
20571,15:00:00,40.85002,-73.94399,George Washington Bridge,16.09,12.87,0.0,Day,True,2019-10-04
20572,11:30:00,40.76095,-73.9564,FDR Drive,16.09,9.66,0.0,Day,False,2019-10-06
20573,15:00:00,40.72826,-73.97163,FDR Drive,16.09,4.83,0.0,Day,False,2019-10-06
20574,06:00:00,40.73746,-73.97445,FDR Drive,16.09,14.48,0.0,Day,True,2019-10-09
20575,09:00:00,40.725,-74.00695999999998,Holland Tunl West,16.09,8.05,0.0,Day,True,2019-10-14
20576,18:00:00,40.83297,-73.95014,Henry Hudson Parkway,16.09,12.87,0.0,Day,True,2019-10-14
20577,18:00:00,40.79202,-73.92481,Robert F Kennedy Bridge East,16.09,12.87,0.0,Day,False,2019-10-14
20578,19:00:00,40.75893,-73.95953,Ed Koch Queensboro Bridge East,1.21,8.05,12.95,Day,True,2019-10-16
20579,15:30:00,40.76873,-73.94898,FDR Drive,16.09,11.27,0.0,Day,False,2019-10-19
20580,07:30:00,40.85002,-73.94399,George Washington Bridge,16.09,4.83,0.0,Day,False,2019-10-21
20581,08:00:00,40.74434,-73.97124000000002,FDR Drive,16.09,4.83,0.0,Day,True,2019-10-21
20582,07:30:00,40.75895,-73.99948, 11th Avenue,16.09,8.05,0.0,Day,False,2019-10-22
20583,16:30:00,40.70142,-74.01224,South Street,8.05,4.83,0.0,Day,False,2019-10-22
20584,18:30:00,40.82177,-73.9582,Henry Hudson Parkway,11.27,11.27,0.0,Day,False,2019-10-22
20585,06:00:00,40.85002,-73.94399,George Washington Bridge,16.09,4.83,0.0,Day,False,2019-10-24
20586,16:30:00,40.81113,-73.96683,Henry Hudson Parkway,16.09,9.66,0.0,Day,True,2019-10-27
20587,08:30:00,40.81798,-73.96169, Saint Clair Place,16.09,8.05,0.0,Day,True,2019-10-28
20588,09:00:00,40.75895,-73.99948, 11th Avenue,16.09,12.87,0.0,Day,False,2019-10-28
20589,13:30:00,40.85002,-73.94399,George Washington Bridge,3.22,4.83,0.0,Day,False,2019-10-29
20590,16:00:00,40.84128,-73.93186,Harlem River Drive North,3.22,8.05,0.0,Day,False,2019-10-29
20591,16:00:00,40.792711,-73.923959,Robert F Kennedy Bridge East,3.22,8.05,0.0,Day,False,2019-10-29
20592,14:30:00,40.79855,-73.91917,Robert F Kennedy Bridge West,14.48,9.66,0.0,Day,True,2019-10-30
20593,18:00:00,40.711053,-74.003299,Brooklyn Bridge,14.48,14.48,0.0,Day,True,2019-10-31
20594,09:00:00,40.84887,-73.93876999999998,5th Avenue,16.09,9.66,0.0,Day,True,2019-11-01
20595,16:30:00,40.85002,-73.94399,George Washington Bridge,16.09,12.87,0.0,Day,False,2019-11-01
20596,17:30:00,40.71068,-74.00272,Brooklyn Bridge Walkway,16.09,12.87,0.0,Day,True,2019-11-01
20597,20:00:00,40.846718,-73.931967,Amsterdam Avenue,16.09,4.83,0.0,Night,False,2019-11-11
20598,23:00:00,40.82024000000001,-73.93432,Harlem River Drive North,16.09,0.0,0.0,Night,False,2019-11-13
20599,06:30:00,40.85002,-73.94399,George Washington Bridge,16.09,19.31,0.0,Day,True,2019-09-30
20600,22:00:00,40.76095,-73.9564,FDR Drive,16.09,,0.0,Night,True,2019-09-30
20601,08:30:00,40.81872,-73.93432,Harlem River Drive South,16.09,0.0,0.0,Day,True,2019-10-01
20602,15:00:00,40.847239,-73.933669,5th Avenue,16.09,8.05,0.0,Day,True,2019-10-01
20603,22:00:00,40.74654,-73.96936,FDR Drive,16.09,9.66,0.0,Night,False,2019-10-01
20604,14:00:00,40.716479,-73.97568100000002,FDR Drive,16.09,9.66,0.0,Day,False,2019-10-02
20605,13:30:00,40.75755,-73.99677,Lincoln Tunl,16.09,9.66,0.0,Day,True,2019-09-20
20606,19:00:00,40.8138,-73.96512,Henry Hudson Parkway,16.09,8.05,0.0,Day,False,2019-09-24
20607,15:00:00,40.72826,-73.97163,FDR Drive,16.09,,0.0,Day,False,2019-09-25
20608,11:30:00,40.74434,-73.97124000000002,FDR Drive,16.09,12.87,0.0,Day,True,2019-09-26
20609,11:30:00,40.739761,-73.97291,FDR Drive,16.09,12.87,0.0,Day,False,2019-09-26
20610,20:00:00,40.80527,-73.93214,Harlem River Drive South,16.09,4.83,0.0,Day,False,2019-09-26
20611,15:00:00,40.85002,-73.94399,George Washington Bridge,16.09,4.83,0.0,Day,True,2019-09-27
20612,12:00:00,40.847827,-73.935413,5th Avenue,3.22,4.83,1.02,Day,False,2019-09-02
20613,14:00:00,40.75895,-73.99948, 11th Avenue,14.48,0.0,0.0,Day,False,2019-09-02
20614,15:00:00,40.84704,-73.93358,5th Avenue,1.61,0.0,0.25,Day,True,2019-09-02
20615,08:00:00,40.7105,-73.98465999999998,FDR Drive,16.09,9.66,0.0,Day,False,2019-09-03
20616,18:30:00,40.71081,-73.980498,FDR Drive,16.09,8.05,0.0,Day,False,2019-09-04
20617,06:00:00,40.79705,-73.976,Henry Hudson Parkway,16.09,22.53,0.0,Day,False,2019-09-05
20618,07:30:00,40.80527,-73.93214,Harlem River Drive South,16.09,16.09,0.0,Day,False,2019-09-05
20619,08:00:00,40.80527,-73.93214,Harlem River Drive South,16.09,16.09,0.0,Day,True,2019-09-05
20620,17:30:00,40.749281,-73.966945,FDR Drive,8.05,19.31,0.51,Day,True,2019-09-06
20621,20:30:00,40.792791,-73.924109,Robert F Kennedy Bridge West,16.09,0.0,0.0,Night,False,2019-09-14
20622,07:30:00,40.74434,-73.97124000000002,FDR Drive,16.09,0.0,0.0,Day,False,2019-09-16
20623,16:30:00,40.707759,-73.999085,Brooklyn Bridge,16.09,14.81,,Day,False,2019-03-04
20624,17:00:00,40.85002,-73.94399,George Washington Bridge,16.09,,,Day,False,2019-03-04
20625,17:00:00,40.85002,-73.94399,George Washington Bridge,16.09,,,Day,True,2019-03-04
20626,17:00:00,40.85002,-73.94399,George Washington Bridge,16.09,,,Day,False,2019-03-04
20627,05:30:00,40.847633,-73.934977,5th Avenue,16.09,,,Day,True,2019-03-05
20628,07:00:00,40.78128,-73.9441,FDR Drive,16.09,,,Day,False,2019-03-05
20629,08:00:00,40.847633,-73.934977,5th Avenue,16.09,,,Day,False,2019-03-05
20630,14:30:00,40.78128,-73.9441,FDR Drive,16.09,,,Day,False,2019-03-05
20631,19:00:00,40.78386,-73.9851,Henry Hudson Parkway,16.09,,,Night,True,2019-03-05
20632,09:00:00,40.84786,-73.93481899999998, Saint Nicholas Avenue,16.09,,,Day,False,2019-03-06
20633,14:30:00,40.726239,-74.011262,Hudson River Greenway,16.09,18.51,,Day,False,2019-03-06
20634,15:30:00,40.76011,-73.96229,Ed Koch Queensboro Bridge,16.09,,,Day,True,2019-03-07
20635,09:00:00,40.85017,-73.944738,George Washington Bridge,16.09,,,Day,True,2019-03-08
20636,14:00:00,40.7375,-73.97426999999998,FDR Drive,16.09,,,Day,True,2019-03-11
20637,18:00:00,40.834508,-73.9355,Harlem River Drive,16.09,,,Day,False,2019-03-11
20638,14:00:00,40.74814,-73.96808,FDR Drive,16.09,,,Day,False,2019-03-12
20639,16:00:00,40.74814,-73.96808,FDR Drive,16.09,11.1,,Day,False,2019-03-12
20640,18:00:00,40.74814,-73.96808,FDR Drive,16.09,13.04,,Day,True,2019-03-12
20641,21:30:00,40.70666,-74.01593000000003, West Street,16.09,5.63,,Night,True,2019-03-12
20642,13:30:00,40.847588,-73.93486999999998, Saint Nicholas Avenue,16.09,7.4,,Day,True,2019-03-13
20643,18:30:00,40.783941,-73.98521,Henry Hudson Parkway,16.09,7.4,,Day,True,2019-03-14
20644,11:00:00,40.74814,-73.96808,FDR Drive,16.09,9.33,,Day,False,2019-03-15
20645,23:00:00,40.800651,-73.92971,FDR Drive,16.09,,,Night,False,2019-03-16
20646,03:00:00,40.79941,-73.92916,FDR Drive,16.09,,,Night,False,2019-03-18
20647,03:00:00,40.79733,-73.92913,FDR Drive,16.09,,,Night,False,2019-03-18
20648,00:30:00,40.740029,-73.97283, FDR Drive,16.09,,,Night,False,2019-03-19
20649,08:00:00,40.75895,-73.99948, 11th Avenue,16.09,7.4,,Day,False,2019-03-19
20650,22:30:00,40.811445,-73.934813,Harlem River Drive North,16.09,5.63,,Night,False,2019-03-20
20651,09:30:00,40.84694,-73.93365, Audubon Avenue,9.66,11.1,0.25,Day,False,2019-03-21
20652,09:30:00,40.848151,-73.93652800000002,5th Avenue,9.66,11.1,0.25,Day,True,2019-03-21
20653,00:30:00,40.82395,-73.94856999999998, Amsterdam Avenue,16.09,24.14,,Night,False,2019-03-23
20654,00:30:00,40.82145300000001,-73.950358, W 139th Street,16.09,24.14,,Night,False,2019-03-23
20655,23:00:00,40.74669,-73.97451, 2nd Avenue,16.09,5.63,,Night,True,2019-03-24
20656,11:30:00,40.84536,-73.94379,Riverside Drive,16.09,11.1,,Day,True,2019-03-25
20657,11:30:00,40.84937,-73.94006999999998,5th Avenue,16.09,11.1,,Day,True,2019-03-25
20658,11:30:00,40.85058,-73.94191, Riverside Drive,16.09,11.1,,Day,False,2019-03-25
20659,11:30:00,40.85061,-73.94108, Cabrini Blvd,16.09,11.1,,Day,False,2019-03-25
20660,11:30:00,40.84718,-73.94326,Riverside Drive,16.09,11.1,,Day,False,2019-03-25
20661,19:30:00,40.70873,-73.99821,FDR Drive,16.09,9.33,,Day,True,2019-03-25
20662,18:00:00,40.85017,-73.944738,George Washington Bridge,16.09,,,Day,False,2019-03-25
20663,07:00:00,40.87062,-73.93035,Henry Hudson Parkway,16.09,24.14,,Day,True,2019-03-26
20664,08:30:00,40.84988,-73.94383,George Washington Bridge,16.09,18.51,,Day,False,2019-03-26
20665,10:30:00,40.70644,-74.0024,FDR Drive,16.09,31.54,,Day,False,2019-03-26
20666,20:30:00,40.71228,-74.00446,Brooklyn Bridge Walkway,16.09,11.1,,Day,False,2019-03-26
20667,12:30:00,40.812991,-73.93441999999997,Harlem River Drive South,16.09,5.63,,Day,False,2019-03-28
20668,12:30:00,40.847544,-73.93504899999998,5th Avenue,16.09,5.63,,Day,True,2019-03-28
20669,15:30:00,40.85017,-73.944738,George Washington Bridge,16.09,,,Day,False,2019-03-28
20670,17:00:00,40.73757,-73.97421999999997,FDR Drive,16.09,,,Day,False,2019-03-28
20671,18:00:00,40.71068,-74.00272,Brooklyn Bridge Walkway,16.09,13.04,,Day,False,2019-03-28
20672,16:00:00,40.78128,-73.9441,FDR Drive,16.09,7.4,0.0,Day,False,2019-03-29
20673,15:30:00,40.847648,-73.93463100000002, Saint Nicholas Avenue,16.09,7.4,0.0,Day,True,2019-03-29
20674,19:30:00,40.778581,-73.94324399999998,FDR Drive,16.09,,,Day,False,2019-03-29
20675,22:30:00,40.76061,-73.96435, 2nd Avenue,16.09,,,Night,False,2019-03-31
20676,08:30:00,40.71068,-74.00272,Brooklyn Bridge Walkway,16.09,,0.25,Day,False,2019-02-28
20677,17:30:00,40.75243,-73.96696, United Nations Placez,16.09,,,Day,False,2019-02-28
20678,06:00:00,40.84716,-73.93349,Trans-Manhattan Expy West,1.61,,0.25,Day,True,2019-03-01
20679,07:00:00,40.84988,-73.94383,George Washington Bridge,1.93,,0.25,Day,False,2019-03-01
20680,06:30:00,40.73589000000001,-73.97507,FDR Drive,16.09,,,Day,False,2019-03-03
20681,19:30:00,40.74814,-73.96808,FDR Drive,0.8,,2.03,Night,True,2019-03-03
20682,06:30:00,40.74814,-73.96808,FDR Drive,16.09,,,Day,False,2019-02-04
20683,05:30:00,40.84911,-73.940362,5th Avenue,16.09,,,Day,True,2019-02-05
20684,05:30:00,40.84584,-73.9302,5th Avenue,16.09,,,Day,True,2019-02-05
20685,16:30:00,40.791757,-73.935445, F D R Drive,16.09,,,Day,True,2019-02-05
20686,09:30:00,40.830262,-73.935119,Harlem River Drive South,11.27,,,Day,False,2019-02-07
20687,17:30:00,40.71643,-73.97559,FDR Drive,9.66,7.4,,Day,False,2019-02-07
20688,10:00:00,40.745759,-73.972311,East 37th Street,16.09,,,Day,True,2019-02-11
20689,10:00:00,40.74607,-73.97496, E 36th Street,16.09,,,Day,True,2019-02-11
20690,10:00:00,40.745189,-73.974754,Tunnel Approach Street,16.09,,,Day,True,2019-02-11
20691,10:30:00,40.74607,-73.97496, E 36th Street,16.09,,,Day,True,2019-02-11
20692,10:00:00,40.71068,-74.00272,Brooklyn Bridge Walkway,1.61,25.91,0.0,Day,True,2019-02-12
20693,14:00:00,40.72107000000001,-73.9747,FDR Drive,2.41,27.84,0.25,Day,False,2019-02-12
20694,07:30:00,40.74814,-73.96808,FDR Drive,16.09,,,Day,False,2019-02-13
20695,12:00:00,40.75014,-73.96621999999998,FDR Drive,16.09,,,Day,True,2019-02-13
20696,10:00:00,40.74866,-73.96763,F D R Drive,16.09,,,Day,True,2019-02-14
20697,11:30:00,40.71068,-74.00272,Brooklyn Bridge Walkway,16.09,20.44,,Day,True,2019-02-14
20698,16:00:00,40.85002,-73.94399,George Washington Bridge,16.09,,,Day,False,2019-02-14
20699,16:30:00,40.779529,-73.926482,Robert F Kennedy Bridge East,16.09,,,Day,True,2019-02-14
20700,04:00:00,40.818884,-73.934213,Harlem River Drive North,16.09,,,Night,False,2019-02-15
20701,10:00:00,40.85017,-73.944738,George Washington Bridge,16.09,,,Day,True,2019-02-15
20702,10:00:00,40.848369,-73.936037,Wadsworth Avenue,16.09,,,Day,True,2019-02-15
20703,03:00:00,40.76675,-73.95071999999998,FDR Drive,4.83,,0.0,Night,True,2019-02-18
20704,07:00:00,40.84668900000001,-73.928873,Harlem River Drive North,2.9,,0.25,Day,False,2019-02-18
20705,06:30:00,40.73746,-73.97445,FDR Drive,16.09,,,Day,False,2019-02-19
20706,07:30:00,40.76095,-73.9564,FDR Drive,16.09,,,Day,False,2019-02-19
20707,10:30:00,40.75895,-73.99948, 11th Avenue,16.09,,,Day,False,2019-02-20
20708,14:00:00,40.849013,-73.938662,5th Avenue,16.09,,,Day,False,2019-02-21
20709,19:00:00,40.757989,-73.997029,Lincoln Tunl West,16.09,,,Night,True,2019-02-21
20710,20:00:00,40.78128,-73.9441,FDR Drive,16.09,,,Night,True,2019-02-22
20711,07:30:00,40.749561,-73.98795600000003,Avenue of the Americas,2.9,,3.05,Day,True,2019-02-24
20712,20:00:00,40.76095,-73.9564,FDR Drive,16.09,,,Night,True,2019-02-25
20713,06:30:00,40.84728,-73.93341,Trans-Manhattan Expy West,16.09,,,Day,True,2019-02-26
20714,10:00:00,40.84584,-73.9302,5th Avenue,16.09,,,Day,True,2019-02-26
20715,10:00:00,40.84694,-73.93365, Audubon Avenue,16.09,,,Day,False,2019-02-26
20716,07:30:00,40.73746,-73.97445,FDR Drive,16.09,,,Day,False,2019-02-27
20717,07:30:00,40.847544,-73.93504899999998,5th Avenue,16.09,,,Day,False,2019-02-27
20718,08:00:00,40.70644,-74.0024,FDR Drive,16.09,9.33,,Day,False,2019-02-27
20719,08:00:00,40.70833,-74.00014,Brooklyn Bridge,16.09,9.33,,Day,False,2019-02-27
20720,18:30:00,40.785,-73.94091,FDR Drive,16.09,,,Day,True,2019-02-27
20721,05:30:00,40.84786,-73.93481899999998, Saint Nicholas Avenue,16.09,,,Day,True,2019-01-02
20722,08:30:00,40.85017,-73.944738,George Washington Bridge,16.09,,,Day,True,2019-01-02
20723,10:00:00,40.71068,-74.00272,Brooklyn Bridge Walkway,16.09,11.1,,Day,False,2019-01-02
20724,20:00:00,40.84933,-73.941395,US-1 North,16.09,,,Night,True,2019-01-02
20725,23:00:00,40.74858,-73.96749,FDR Drive,16.09,,,Night,False,2019-01-02
20726,05:00:00,40.785,-73.94091,FDR Drive,16.09,,,Night,True,2019-01-03
20727,06:30:00,40.84704,-73.93358,5th Avenue,16.09,,,Day,False,2019-01-03
20728,06:30:00,40.84694,-73.93365, Audubon Avenue,16.09,,,Day,True,2019-01-03
20729,08:30:00,40.74434,-73.97124000000002,FDR Drive,16.09,,,Day,True,2019-01-03
20730,15:30:00,40.782319,-73.92863,Robert F Kennedy Bridge West,16.09,,,Day,False,2019-01-03
20731,10:00:00,40.785,-73.94091,FDR Drive,8.05,,0.76,Day,False,2019-01-05
20732,17:30:00,40.75247,-73.96441999999998,FDR Drive,16.09,,,Day,True,2019-01-06
20733,05:30:00,40.84708300000001,-73.928605,Harlem River Drive South,16.09,,,Night,False,2019-01-07
20734,15:00:00,40.72513,-74.00699, Dominick Street,16.09,9.33,,Day,False,2019-01-07
20735,11:00:00,40.785,-73.94091,FDR Drive,6.44,,,Day,False,2019-01-08
20736,22:30:00,40.80592,-73.93278000000002,Harlem River Drive South,9.66,,,Night,False,2019-01-08
20737,23:00:00,40.80245,-73.9303,FDR Drive,3.22,,0.51,Night,False,2019-01-08
20738,23:00:00,40.80527,-73.93214,Harlem River Drive South,3.22,,0.51,Night,False,2019-01-08
20739,10:00:00,40.847633,-73.934977,5th Avenue,16.09,,,Day,False,2019-01-10
20740,11:00:00,40.78128,-73.9441,FDR Drive,16.09,,,Day,False,2019-01-11
20741,11:00:00,40.84598,-73.93016999999998,Alexander Hamilton Bridge West,16.09,,,Day,True,2019-01-15
20742,06:00:00,40.85002,-73.94399,George Washington Bridge,14.48,,,Day,False,2019-01-16
20743,17:00:00,40.849117,-73.94038499999998,5th Avenue,16.09,,,Day,False,2019-01-16
20744,19:00:00,40.78407,-73.94275999999998,FDR Drive,16.09,,,Night,False,2019-01-17
20745,05:30:00,40.834122,-73.949251,Riverside Drive,11.27,,1.27,Day,False,2019-01-20
20746,05:30:00,40.835259,-73.94886, Riverside Drive West,11.27,,1.27,Day,True,2019-01-20
